"Step","Group: OLMo-1B - eval/downstream/openbook_qa_len_norm","Group: OLMo-1B - eval/downstream/openbook_qa_len_norm__MIN","Group: OLMo-1B - eval/downstream/openbook_qa_len_norm__MAX"
"94000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"95000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"96000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"97000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"98000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"99000","0.3319999873638153","0.3319999873638153","0.3319999873638153"
"100000","0.33399999141693115","0.33399999141693115","0.33399999141693115"
"101000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"102000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"103000","0.33399999141693115","0.33399999141693115","0.33399999141693115"
"104000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"105000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"106000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"107000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"108000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"109000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"110000","0.3319999873638153","0.3319999873638153","0.3319999873638153"
"111000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"112000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"113000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"114000","0.33799999952316284","0.33799999952316284","0.33799999952316284"
"115000","0.335999995470047","0.335999995470047","0.335999995470047"
"116000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"117000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"118000","0.3319999873638153","0.3319999873638153","0.3319999873638153"
"119000","0.33799999952316284","0.33799999952316284","0.33799999952316284"
"120000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"121000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"122000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"123000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"124000","0.3319999873638153","0.3319999873638153","0.3319999873638153"
"125000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"126000","0.33799999952316284","0.33799999952316284","0.33799999952316284"
"127000","0.3319999873638153","0.3319999873638153","0.3319999873638153"
"128000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"129000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"130000","0.335999995470047","0.335999995470047","0.335999995470047"
"131000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"132000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"133000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"134000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"135000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"136000","0.33399999141693115","0.33399999141693115","0.33399999141693115"
"137000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"138000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"139000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"140000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"141000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"142000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"143000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"144000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"145000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"146000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"147000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"148000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"149000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"150000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"151000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"152000","0.33399999141693115","0.33399999141693115","0.33399999141693115"
"153000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"154000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"155000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"156000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"157000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"158000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"159000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"160000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"161000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"162000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"163000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"164000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"165000","0.3319999873638153","0.3319999873638153","0.3319999873638153"
"166000","0.3319999873638153","0.3319999873638153","0.3319999873638153"
"167000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"168000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"169000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"170000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"171000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"172000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"173000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"174000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"175000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"176000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"177000","0.335999995470047","0.335999995470047","0.335999995470047"
"178000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"179000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"180000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"181000","0.33000001311302185","0.33000001311302185","0.33000001311302185"
"182000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"183000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"184000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"185000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"186000","0.335999995470047","0.335999995470047","0.335999995470047"
"187000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"188000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"189000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"190000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"191000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"192000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"193000","0.3319999873638153","0.3319999873638153","0.3319999873638153"
"194000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"195000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"196000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"197000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"198000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"199000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"200000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"201000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"202000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"203000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"204000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"205000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"206000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"207000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"208000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"209000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"210000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"211000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"212000","0.33799999952316284","0.33799999952316284","0.33799999952316284"
"213000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"214000","0.3400000035762787","0.3400000035762787","0.3400000035762787"
"215000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"216000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"217000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"218000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"219000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"220000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"221000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"222000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"223000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"224000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"225000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"226000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"227000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"228000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"229000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"230000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"231000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"232000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"233000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"234000","0.3319999873638153","0.3319999873638153","0.3319999873638153"
"235000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"236000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"237000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"238000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"239000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"240000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"241000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"242000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"243000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"244000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"246000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"247000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"248000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"249000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"250000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"251000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"252000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"253000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"254000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"255000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"256000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"257000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"258000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"259000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"260000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"261000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"262000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"263000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"264000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"265000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"266000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"267000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"268000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"269000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"270000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"271000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"272000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"273000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"274000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"275000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"276000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"277000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"278000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"279000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"280000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"281000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"282000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"283000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"284000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"285000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"286000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"287000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"288000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"289000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"290000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"291000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"292000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"293000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"294000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"295000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"296000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"297000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"298000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"299000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"300000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"301000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"302000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"303000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"304000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"305000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"306000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"307000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"308000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"309000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"310000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"311000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"312000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"313000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"314000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"315000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"316000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"317000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"318000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"319000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"320000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"321000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"322000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"323000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"324000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"325000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"326000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"327000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"328000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"329000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"330000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"331000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"332000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"333000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"334000","0.34200000762939453","0.34200000762939453","0.34200000762939453"
"335000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"336000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"337000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"338000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"339000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"340000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"341000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"342000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"343000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"344000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"345000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"346000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"347000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"348000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"349000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"350000","0.3499999940395355","0.3499999940395355","0.3499999940395355"
"351000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"352000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"353000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"354000","0.3779999911785126","0.3779999911785126","0.3779999911785126"
"355000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"356000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"357000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"358000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"359000","0.3440000116825104","0.3440000116825104","0.3440000116825104"
"360000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"361000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"362000","0.3479999899864197","0.3479999899864197","0.3479999899864197"
"363000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"364000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"365000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"366000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"367000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"368000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"369000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"370000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"371000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"372000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"373000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"374000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"375000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"376000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"377000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"378000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"379000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"380000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"381000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"382000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"383000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"384000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"385000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"386000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"387000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"388000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"389000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"390000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"391000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"392000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"393000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"394000","0.37400001287460327","0.37400001287460327","0.37400001287460327"
"395000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"396000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"397000","0.3540000021457672","0.3540000021457672","0.3540000021457672"
"398000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"399000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"400000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"401000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"402000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"403000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"404000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"405000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"406000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"407000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"408000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"409000","0.35199999809265137","0.35199999809265137","0.35199999809265137"
"410000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"411000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"412000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"413000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"414000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"415000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"416000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"417000","0.3720000088214874","0.3720000088214874","0.3720000088214874"
"418000","0.3580000102519989","0.3580000102519989","0.3580000102519989"
"419000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"420000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"421000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"422000","0.36399999260902405","0.36399999260902405","0.36399999260902405"
"423000","0.3659999966621399","0.3659999966621399","0.3659999966621399"
"424000","0.36000001430511475","0.36000001430511475","0.36000001430511475"
"425000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"426000","0.35600000619888306","0.35600000619888306","0.35600000619888306"
"427000","0.3619999885559082","0.3619999885559082","0.3619999885559082"
"428000","0.34599998593330383","0.34599998593330383","0.34599998593330383"
"429000","0.3700000047683716","0.3700000047683716","0.3700000047683716"
"430000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
"431000","0.37599998712539673","0.37599998712539673","0.37599998712539673"
"432000","0.36800000071525574","0.36800000071525574","0.36800000071525574"
