,cc_mult,dataset_name,name,model_name,N,D,flops,color,shape,tok_mult,loss_openlm,loss_upper_openlm,loss_lower_openlm,loss_c4_val,loss_upper_c4_val,loss_lower_c4_val,loss_paloma_c4_en,loss_upper_paloma_c4_en,loss_lower_paloma_c4_en,loss_paloma_dolma_100_programing_languages,loss_upper_paloma_dolma_100_programing_languages,loss_lower_paloma_dolma_100_programing_languages,loss_paloma_falcon-refinedweb,loss_upper_paloma_falcon-refinedweb,loss_lower_paloma_falcon-refinedweb,loss_paloma_ptb,loss_upper_paloma_ptb,loss_lower_paloma_ptb,loss_paloma_redpajama,loss_upper_paloma_redpajama,loss_lower_paloma_redpajama,loss_val_de-en_100,loss_upper_val_de-en_100,loss_lower_val_de-en_100,err_agi_eval_lsat_ar,err_agi_eval_lsat_rc,err_agi_eval_lsat_lr,err_agi_eval_sat_en,err_arc_easy,err_arc_challenge,err_bbq,err_bigbench_conceptual_combinations,err_bigbench_conlang_translation,err_bigbench_cs_algorithms,err_bigbench_dyck_languages,err_bigbench_elementary_math_qa,err_bigbench_misconceptions,err_bigbench_language_identification,err_bigbench_logical_deduction,err_bigbench_novel_concepts,err_bigbench_operators,err_bigbench_repeat_copy_logic,err_bigbench_qa_wikidata,err_bigbench_strange_stories,err_bigbench_strategy_qa,err_bigbench_understanding_fables,err_boolq,err_commonsense_qa,err_copa,err_coqa,err_enterprise_pii_classification,err_hellaswag,err_hellaswag_zeroshot,err_jeopardy,err_lambada_openai,err_logi_qa,err_math_qa,err_mmlu,err_mmlu_zeroshot,err_openbook_qa,err_piqa,err_pubmed_qa_labeled,err_simple_arithmetic_nospaces,err_simple_arithmetic_withspaces,err_siqa,err_squad,err_winogender_mc_female,err_winogender_mc_male,err_winograd,err_winogrande,err_avg,err_avg_subset
21,2.0,c4_original,c4_original-d=96_l=8_h=4-2.0,d=96_l=8_h=4,10569312,422772480,26810485476802560,tab:blue,^,40.0,6.316089781125386,6.5098813501993815,6.124076957702637,5.003809142081036,5.006083187375734,5.001546975920305,5.032739325599127,5.098103807997072,4.9786135547272785,7.809325046052738,7.8388473573022965,7.779230548469388,5.412842222345554,5.509416285569106,5.330935805406027,7.2000368508425625,7.27823108326305,7.133785178444602,6.637542342305531,6.802732524371356,6.473580799158391,7.078137710690498,7.137053096294403,7.033243095874786,0.7739130407571793,0.7238805890083313,0.7215686142444611,0.6990291178226471,0.7293770909309387,0.8080204725265503,0.5555164326320995,0.6990291178226471,1.0,0.9977272727992386,1.0,0.7329402565956116,0.5296803712844849,0.7497999966144562,0.7373333275318146,0.71875,0.9095238074660301,1.0,1.0,0.5,0.5325469672679901,0.7407407462596893,0.6223241686820984,0.8042588084936142,0.5200000107288361,1.0,0.4936671853065491,0.7616012692451477,0.7586138248443604,1.0,0.9970890742260963,0.7972350269556046,0.7515923529863358,0.7688314237615519,0.7688314237615519,0.7520000040531158,0.4613710641860962,1.0,1.0,0.9929999997839332,0.5158648788928986,1.0,0.5166666805744171,0.5,0.5164835155010223,0.49171268939971924,0.753272187455372,0.8115952886531458
33,2.0,rw_original,rw_original-d=96_l=8_h=4-2.0,d=96_l=8_h=4,10569312,422772480,26810485476802560,tab:purple,^,40.0,5.678665041923523,5.825956624348958,5.532958653767904,4.983436294883238,4.985596935331592,4.981232380307415,5.029958316119285,5.1066735914428465,4.967981106200675,6.641811758644727,6.675926668128189,6.606903659119897,5.1571728979668965,5.268808802162728,5.065528361002604,6.179875709793785,6.289040461453525,6.087669944763183,5.886237742254408,5.991416250512481,5.782703188348442,7.180514171719551,7.257395815849304,7.113934910297393,0.7739130407571793,0.7238805890083313,0.7333333194255829,0.6990291178226471,0.7234848439693451,0.8020477741956711,0.5784253152933987,0.7281553447246552,1.0,0.9946969696320593,0.9979999999050051,0.7251310348510742,0.47488582134246826,0.7630999982357025,0.742000013589859,0.75,0.9095238074660301,1.0,1.0,0.5172413885593414,0.5224989056587219,0.7248677313327789,0.601529061794281,0.7616707682609558,0.5300000011920929,0.9947388200089335,0.4886597990989685,0.7570205181837082,0.7566221803426743,0.9994638069532812,0.9982534445589408,0.7956989258527756,0.7505866587162018,0.7677599085788978,0.7679786284764608,0.7639999985694885,0.4521218538284302,1.0,0.9929999997839332,0.9950000001117587,0.5158648788928986,0.9999053926221677,0.5,0.44999998807907104,0.5054945051670074,0.4932912588119507,0.7504972916011898,0.807827186290096
40,4.0,rpj,rpj-d=96_l=8_h=4-4.0,d=96_l=8_h=4,10569312,845544960,53620970953605120,tab:orange,^,80.0,4.631616214911143,4.706871019999186,4.554263394673665,4.8231177076673335,4.825395491785197,4.8207941325045,4.802410957041195,4.835526003711335,4.768159786309827,3.4997063361381997,3.5270178970025508,3.4719253627232143,4.925267924138201,4.968120543937372,4.881095526470402,5.682776418599215,5.75357477014715,5.606152127005837,4.366697331559206,4.477925345640488,4.257134200115593,6.3567263931035995,6.416836142539978,6.293519163131714,0.813043475151062,0.7238805890083313,0.7254901826381683,0.6990291178226471,0.7335858643054962,0.8046075105667114,0.5813999311490492,0.757281556725502,1.0,0.9431818164885044,0.9670000001788139,0.7319444417953491,0.5068493187427521,0.7504999935626984,0.7446666657924652,0.8125,0.9380952380597591,1.0,0.9945868807844818,0.5344827473163605,0.5107033550739288,0.7037037014961243,0.6217125356197357,0.7862407863140106,0.550000011920929,0.9997494676208589,0.4936671853065491,0.7498506307601929,0.7527385056018829,1.0,0.9790413342416286,0.7880184352397919,0.7489104866981506,0.7667840083962992,0.7688064967331133,0.7559999972581863,0.4532099962234497,1.0,0.9979999999050051,1.0,0.5148413479328156,0.9996215704886708,0.4833333492279053,0.46666663885116577,0.5091575086116791,0.5138121545314789,0.7538411920465589,0.8111924792482408
2,4.0,rw_original,rw_original-d=96_l=8_h=4-4.0,d=96_l=8_h=4,10569312,845544960,53620970953605120,tab:purple,^,80.0,5.282645416259766,5.412414563496907,5.155650418599446,4.7386848524060845,4.740895867157261,4.736472258129508,4.797851341076635,4.876374670832804,4.735185984438646,5.806585446085249,5.841712123325893,5.770631766183035,4.924557170247644,5.042185527522389,4.829843189270516,5.993410002101552,6.082747598127885,5.912815041975541,5.404853970941927,5.4894770052273145,5.321974044221483,6.540244281291962,6.629120564460754,6.462189161777497,0.791304349899292,0.7238805890083313,0.7156862616539001,0.6990291178226471,0.7209596037864685,0.80887371301651,0.5812937346371738,0.7184466123580933,1.0,0.9507575742900372,0.9879999998956919,0.7295597493648529,0.4931507110595703,0.7521000057458878,0.7433333396911621,0.75,0.9428571425378323,1.0,0.9950297721661627,0.5574712753295898,0.5063346326351166,0.7195767164230347,0.61957186460495,0.7968878000974655,0.5200000107288361,0.9997494676208589,0.504271000623703,0.7485560774803162,0.7473610937595367,0.9994638069532812,0.9790413342416286,0.7926267236471176,0.7536037564277649,0.7684062295838406,0.769003868887299,0.7619999945163727,0.46028292179107666,1.0,0.9929999997839332,0.9979999999050051,0.516888439655304,0.9996215704886708,0.5,0.4833333492279053,0.4615384340286255,0.49960535764694214,0.7513143044135172,0.8047185098540093
49,4.0,c4_original,c4_original-d=96_l=8_h=4-4.0,d=96_l=8_h=4,10569312,845544960,53620970953605120,tab:blue,^,80.0,5.875282943248749,6.0444269943237305,5.708519528706868,4.77306441451568,4.775336355060059,4.770821908566572,4.805677925739172,4.862199299301489,4.7567340672137535,6.622241864009779,6.655535465162628,6.5889488500478315,5.171006878217061,5.254838140224054,5.099101158080062,6.50255286693573,6.5746530012650926,6.432044584100897,6.091032848413762,6.225365054294597,5.956883804721665,6.479576528072357,6.538777029514312,6.427201426029205,0.7739130407571793,0.7238805890083313,0.727450966835022,0.6990291178226471,0.7230639755725861,0.792662113904953,0.5882171148603612,0.776699036359787,1.0,0.9833333324640989,0.9979999999050051,0.724318653345108,0.5251141488552094,0.7515999972820282,0.7413333356380463,0.84375,0.9380952380597591,1.0,0.9979331726208329,0.49425286054611206,0.4862385392189026,0.7195767164230347,0.6217125356197357,0.7362817227840424,0.5600000023841858,0.9991231366875581,0.49690723419189453,0.751443937420845,0.7481577396392822,1.0,0.9893266055732965,0.8003072142601013,0.7623198181390762,0.7650917969774782,0.7688314237615519,0.7559999972581863,0.4564744234085083,1.0,0.9979999999050051,0.9989999999525025,0.5051177144050598,0.9996215704886708,0.5,0.5,0.476190447807312,0.4830307960510254,0.7539434796998767,0.8130886964962187
7,8.0,rw_original,rw_original-d=96_l=8_h=4-8.0,d=96_l=8_h=4,10569312,1691089920,107241941907210240,tab:purple,^,160.0,5.06333327293396,5.184049746195475,4.945051116943359,4.610637699767132,4.612875601845316,4.608406018011976,4.670819779763153,4.745596891508083,4.611113917706212,5.3936818723289335,5.429437260841836,5.357423120615433,4.790127374292389,4.900048803313961,4.700808430493363,5.754093311049721,5.841401048140092,5.672369991649281,5.1652630689192796,5.243417224939641,5.088966000392903,6.290380537509918,6.376155722141266,6.212494850158691,0.8304347842931747,0.7238805890083313,0.705882340669632,0.6990291178226471,0.7209596037864685,0.7875426560640335,0.5596341707489707,0.7184466123580933,1.0,0.9583333320915699,0.9409999996423721,0.725943386554718,0.5022830963134766,0.7513999938964844,0.7459999918937683,0.78125,0.9333333298563957,1.0,0.9927661041729152,0.5632183849811554,0.48885977268218994,0.7142857015132904,0.5522935688495636,0.7313677370548248,0.5399999916553497,0.981084804981947,0.4907216429710388,0.7542322278022766,0.7507468611001968,0.9994638069532812,0.9615757800638676,0.7772657424211502,0.7589674890041351,0.7657493730647522,0.7684683734387683,0.7759999930858612,0.43471163511276245,0.9929999997839332,0.9989999999525025,0.9979999999050051,0.5076765716075897,0.9994323557475582,0.5166666805744171,0.4333333373069763,0.4652014374732971,0.49250197410583496,0.7454770511384039,0.7936052217161941
45,8.0,rpj,rpj-d=96_l=8_h=4-8.0,d=96_l=8_h=4,10569312,1691089920,107241941907210240,tab:orange,^,160.0,4.445159268379212,4.519689521789551,4.36840638478597,4.670495020574533,4.672824864116048,4.668125875010294,4.656661704698551,4.689000184472856,4.624310762673434,3.238471786781233,3.266304792131696,3.2100555046237247,4.7852048088864585,4.825129067025533,4.745336802412823,5.556906656785444,5.626763213764537,5.481036767092618,4.165515410309283,4.274970140818604,4.0560170254276375,6.040160551667213,6.1017242789268495,5.975883424282074,0.8391304314136505,0.7238805890083313,0.7196078300476074,0.6990291178226471,0.7260101139545441,0.7892491519451141,0.5618858608332546,0.7281553447246552,1.0,0.6060605943202972,0.9959999998100102,0.7335167825222015,0.4931507110595703,0.7479999959468842,0.7373333275318146,0.78125,0.9333333298563957,1.0,0.9805619809776545,0.5172413885593414,0.5076452493667603,0.6931217014789581,0.6217125356197357,0.7428337335586548,0.5800000131130219,0.9974946761503816,0.4936671853065491,0.7531368285417557,0.7486556470394135,1.0,0.9600232876837254,0.7834101319313049,0.75628562271595,0.7669629780085463,0.7687204122020488,0.7619999945163727,0.44450491666793823,0.9700000006705523,0.996999999973923,0.9950000001117587,0.5056294798851013,0.9992431409773417,0.5166666805744171,0.44999998807907104,0.520146518945694,0.5153906941413879,0.7426662601650943,0.7859392539933597
46,8.0,c4_original,c4_original-d=96_l=8_h=4-8.0,d=96_l=8_h=4,10569312,1691089920,107241941907210240,tab:blue,^,160.0,5.604411415259043,5.76077584584554,5.449735285441081,4.603109627339762,4.605442086083365,4.600800772288498,4.640291027527477,4.693540827174293,4.5935041812189725,5.947284151194047,5.983027652662628,5.911643963249362,4.996207244997102,5.076590710151486,4.9281692132717225,6.209158767353404,6.28329362002286,6.136190605163574,5.745516378052381,5.866960228566873,5.623216928198456,6.11029440164566,6.171162486076355,6.0529814004898075,0.7782608717679977,0.7238805890083313,0.7215686142444611,0.6990291178226471,0.7138047218322754,0.7943685948848724,0.5687821805477142,0.737864077091217,1.0,0.8954545482993126,0.9780000001192093,0.7353511452674866,0.5114155113697052,0.746399998664856,0.7386666536331177,0.65625,0.9095238074660301,1.0,0.9864179911091924,0.5517241358757019,0.4897335171699524,0.7407407462596893,0.6217125356197357,0.7633087635040283,0.5999999940395355,1.0,0.4907216429710388,0.7506472766399384,0.7488548159599304,0.9994638069532812,0.9741897918283939,0.7972350269556046,0.755950391292572,0.7669481522681421,0.76856999125397,0.777999997138977,0.4434167742729187,1.0,0.9979999999050051,0.9959999998100102,0.5127942562103271,0.9992431409773417,0.5,0.4166666865348816,0.49450546503067017,0.47908443212509155,0.7463597774722861,0.7961958603940301
77,0.25,rpj,rpj-d=512_l=8_h=4-0.25,d=512_l=8_h=4,78914048,394570240,186822809152389120,tab:orange,s,5.0,5.046179107824961,5.127060610453287,4.964471270243327,5.038766634018416,5.0409210788509276,5.036658868780809,5.0263212674018565,5.053842119578189,4.999304684019379,4.421683766987859,4.444327985491071,4.398187878667091,5.164633052135871,5.20461595736868,5.127878204593814,6.106875798918984,6.165199279785156,6.048947802456942,4.758350422361501,4.848859870399052,4.6687933474170915,6.5947232358157635,6.632464599609375,6.554259157180786,0.7739130407571793,0.7238805890083313,0.7215686142444611,0.6990291178226471,0.7352693676948547,0.7841296941041946,0.551801548762755,0.6990291178226471,1.0,0.9871212122961879,0.9959999998100102,0.734984278678894,0.5114155113697052,0.7477000057697296,0.742000013589859,0.78125,0.9285714253783226,1.0,1.0,0.5,0.4744429588317871,0.7354497313499451,0.6217125356197357,0.7796887755393982,0.5300000011920929,0.9967430790420622,0.4936671853065491,0.7566221803426743,0.7515435218811035,1.0,0.9968950126785785,0.7972350269556046,0.7505866587162018,0.7670906046242045,0.7680163587394514,0.760000005364418,0.45865070819854736,1.0,0.996999999973923,0.9950000001117587,0.514329582452774,0.9999053926221677,0.5333333313465118,0.5,0.49084246158599854,0.5035516917705536,0.7519558769859962,0.8124009219930431
28,0.25,rw_original,rw_original-d=512_l=8_h=4-0.25,d=512_l=8_h=4,78914048,394570240,186822809152389120,tab:purple,s,5.0,5.541667787233989,5.6858268610636395,5.398494288126627,4.826044197538269,4.828150230076236,4.823904132328027,4.862834603140651,4.928897225249809,4.810756868257542,6.561128049869927,6.591875039859694,6.52963502471301,4.980760926153602,5.072268006859756,4.902355845381574,6.050402793017301,6.141452373157848,5.975505707480691,5.691210951123919,5.791751427831177,5.591705099834297,6.724524237215519,6.788530814647674,6.6683431506156925,0.791304349899292,0.7201492488384247,0.7294117510318756,0.6990291178226471,0.7218013405799866,0.8011945337057114,0.5464255024086345,0.708737850189209,1.0,0.9893939392641187,0.9929999997839332,0.7285639345645905,0.4840182662010193,0.7513999938964844,0.7400000095367432,0.71875,0.9238095209002495,1.0,1.0,0.5287356376647949,0.5312363505363464,0.6825396716594696,0.43853211402893066,0.7878787815570831,0.5300000011920929,0.9886007765308022,0.5157584547996521,0.7521410137414932,0.7535351514816284,0.9994638069532812,0.9922375315800309,0.7803379446268082,0.7512571215629578,0.7630114181522738,0.7680323335685229,0.7759999930858612,0.4646354913711548,1.0,0.996999999973923,0.9979999999050051,0.5271238386631012,0.9999053926221677,0.5666666626930237,0.46666663885116577,0.4871794581413269,0.48618781566619873,0.7473837556354787,0.7965529713397058
103,0.25,c4_original,c4_original-d=512_l=8_h=4-0.25,d=512_l=8_h=4,78914048,394570240,186822809152389120,tab:blue,s,5.0,6.010154406229655,6.194333178202312,5.827329546610515,4.838835880174883,4.840997780120943,4.8365907154054755,4.851833287178863,4.901280880557058,4.810623734546048,7.2247161036121605,7.251428411989796,7.197324577487245,5.198580774834485,5.265897363182006,5.137068039808816,6.6800303134051235,6.7422931671142585,6.62617978182706,6.2632689072856405,6.4074711123986425,6.121055901085322,6.573248477652669,6.613109540939331,6.538716673851013,0.7826087027788162,0.7164179086685181,0.7196078300476074,0.6990291178226471,0.7276936173439026,0.8020477741956711,0.5597121173685247,0.7184466123580933,1.0,0.9992424242664129,1.0,0.7301624715328217,0.47031962871551514,0.7538000047206879,0.7326666712760925,0.71875,0.9666666649281979,1.0,0.9990650066174567,0.5402298867702484,0.5325469672679901,0.7407407462596893,0.4033639430999756,0.7346437275409698,0.5699999928474426,0.9997494676208589,0.5363770127296448,0.7560247033834457,0.7541326433420181,1.0,0.988938482478261,0.7972350269556046,0.75796177983284,0.7648749652138928,0.7687919764665135,0.7759999930858612,0.4521218538284302,1.0,1.0,0.9989999999525025,0.4943705201148987,1.0,0.550000011920929,0.4333333373069763,0.49450546503067017,0.5011838972568512,0.7487470207162495,0.7979351760192966
85,16.0,rw_original,rw_original-d=96_l=8_h=4-16.0,d=96_l=8_h=4,10569312,3382179840,214483883814420480,tab:purple,^,320.0,4.909283729394277,5.01866808573405,4.80139902750651,4.516044718771621,4.518293983605689,4.513763709720115,4.568872288628168,4.630435994880505,4.517324574270463,5.118589365725614,5.152806261957909,5.083343710140306,4.678035419161727,4.767841543802401,4.6039014862804875,5.699045116251165,5.7799973574551675,5.62282244942405,4.990931434464525,5.065273558502643,4.917641900510204,6.078844308853149,6.1553480386734005,6.0052818894386295,0.821739137172699,0.7238805890083313,0.7098039090633392,0.6990291178226471,0.7150673270225525,0.7986348122358322,0.5538464540785009,0.7669902890920639,1.0,0.8212121278047562,0.9530000016093254,0.7312631011009216,0.5114155113697052,0.7503000050783157,0.7446666657924652,0.84375,0.9190476164221764,1.0,0.9865656215697527,0.5172413885593414,0.5198776721954346,0.7089947164058685,0.5397553443908691,0.7166257202625275,0.5600000023841858,0.9884755108505487,0.49690723419189453,0.7465644180774689,0.7460665106773376,0.9994638069532812,0.9483795836567879,0.7803379446268082,0.7623198181390762,0.7612816848252949,0.7686634327758822,0.7699999958276749,0.44232863187789917,0.9890000000596046,0.9929999997839332,0.9939999999478459,0.5051177144050598,0.9995269631035626,0.5333333313465118,0.5,0.4725274443626404,0.4956590533256531,0.745775221940356,0.7875231073018821
39,16.0,rpj,rpj-d=96_l=8_h=4-16.0,d=96_l=8_h=4,10569312,3382179840,214483883814420480,tab:orange,^,320.0,4.312730276584626,4.386037851969401,4.238061987559001,4.572292613487238,4.574638433246274,4.569915528417981,4.563551307452915,4.594852834417961,4.5321431767916245,3.079109897467555,3.1061620545679207,3.051502854950574,4.691980076030018,4.7317131476673655,4.6523608944280355,5.378125353292986,5.451072753559459,5.2996301997791635,4.038038764681135,4.147271328139236,3.9274444491105593,5.847593039274216,5.9078766226768495,5.7840402841567995,0.8043478280305862,0.7238805890083313,0.7254901826381683,0.6990291178226471,0.7129629552364349,0.7798634767532349,0.5562742650508881,0.6699029207229614,1.0,0.6007575690746307,0.9800000004470348,0.7296383678913116,0.5159817337989807,0.7493999898433685,0.7446666657924652,0.6875,0.9142857119441032,1.0,0.9721962492913008,0.5574712753295898,0.5102664828300476,0.7142857015132904,0.5611620843410492,0.7256347239017487,0.5,0.9983715395210311,0.48807066679000854,0.7498506307601929,0.7479585707187653,1.0,0.9468270912766457,0.7972350269556046,0.757626548409462,0.7647209168787588,0.7687044888734818,0.7619999945163727,0.45266592502593994,0.996999999973923,0.9950000001117587,0.9939999999478459,0.5061412453651428,0.9990539262071252,0.550000011920929,0.3500000238418579,0.49450546503067017,0.4988160729408264,0.7337727399201851,0.7671019083970938
94,16.0,c4_original,c4_original-d=96_l=8_h=4-16.0,d=96_l=8_h=4,10569312,3382179840,214483883814420480,tab:blue,^,320.0,5.4597341855367025,5.611358248392741,5.311852480570475,4.506403529656214,4.50877400947364,4.50406867838151,4.5447602718765046,4.599630407888874,4.497595165120609,5.659461544095254,5.694697285554847,5.623996322943239,4.904607402599924,4.984940468392721,4.836864614099023,6.084366289052096,6.152494326504794,6.01523959419944,5.542251910829683,5.65613548345538,5.427585176962805,5.950599297881126,6.014457249641419,5.8910482168197635,0.7652173936367035,0.7238805890083313,0.7176470458507538,0.6990291178226471,0.7108585834503174,0.8037542700767517,0.5519116168672389,0.7961165010929108,1.0,0.7212121188640594,0.9929999997839332,0.7294025123119354,0.49771690368652344,0.7523999959230423,0.7546666711568832,0.8125,0.9285714253783226,1.0,0.9608779102563858,0.5057471394538879,0.49235475063323975,0.7195767164230347,0.594495415687561,0.737100750207901,0.5900000035762787,0.9941124888136983,0.4960235357284546,0.7500497847795486,0.7467635869979858,1.0,0.9600232876837254,0.8003072142601013,0.7522628158330917,0.7631945245360073,0.7689979897256483,0.7539999932050705,0.4352557063102722,1.0,1.0,0.996999999973923,0.5051177144050598,0.9996215704886708,0.6333333253860474,0.36666667461395264,0.49084246158599854,0.4988160729408264,0.7450092647481897,0.7897226525802741
80,0.5,rpj,rpj-d=512_l=8_h=4-0.5,d=512_l=8_h=4,78914048,789140480,373645618304778240,tab:orange,s,10.0,3.813268295923869,3.884352111816406,3.7380720520019532,4.164305552063085,4.166769664201932,4.161867602854151,4.151032785776919,4.1839052530510115,4.116951122400474,2.584224600889245,2.60879405990912,2.558994235291773,4.2915129458032,4.336730597271182,4.249122309490917,4.833607283505526,4.904738053408536,4.7606531663374465,3.5880343218934083,3.6949433440717248,3.479749362600788,5.202870168723166,5.264601576328277,5.139790034294128,0.813043475151062,0.7388059794902802,0.7392156720161438,0.6893203854560852,0.7020201981067657,0.7815699726343155,0.5217630836096676,0.7475728094577789,1.0,0.6174242496490479,0.9879999998956919,0.7254979014396667,0.5205479562282562,0.7466999888420105,0.7619999945163727,0.65625,0.9142857119441032,1.0,0.9665370807051659,0.5344827473163605,0.5076452493667603,0.7407407462596893,0.47859328985214233,0.6740376651287079,0.5200000107288361,0.9701866470277309,0.49720174074172974,0.7471619248390198,0.7444732189178467,0.9994638069532812,0.8990879133343697,0.7772657424211502,0.7536037564277649,0.761517591120904,0.7690770163347846,0.7400000095367432,0.45103371143341064,0.5990000069141388,0.9979999999050051,0.9959999998100102,0.5051177144050598,0.9992431409773417,0.4333333373069763,0.5999999940395355,0.5054945051670074,0.5067087709903717,0.7247614068782411,0.7313428985071369
26,0.5,c4_original,c4_original-d=512_l=8_h=4-0.5,d=512_l=8_h=4,78914048,789140480,373645618304778240,tab:blue,s,10.0,4.888268778721492,5.02227481842041,4.755009282430013,4.057563001976937,4.0599728379157405,4.0550844623907345,4.085412815971918,4.130134809381365,4.046282784953379,4.817272578453531,4.850657007334184,4.783448102678572,4.4392156247201005,4.501206858565168,4.3845574975982915,5.580702033909884,5.653918725794012,5.508922403508967,4.903382336085461,5.000751506482894,4.805907402372221,5.2064491817727685,5.261768269538879,5.151588213443756,0.7565217465162277,0.7201492488384247,0.7156862616539001,0.6990291178226471,0.6978114545345306,0.7909556329250336,0.5565996901555494,0.7281553447246552,1.0,0.9083333313465118,0.9989999999525025,0.7310272455215454,0.5205479562282562,0.7459000051021576,0.753333330154419,0.78125,0.9190476164221764,1.0,0.9628463163971901,0.5574712753295898,0.5146352052688599,0.7089947164058685,0.5743119120597839,0.7239967286586761,0.5,0.9904797691851854,0.4960235357284546,0.7415853440761566,0.7391953766345978,1.0,0.9134484753012657,0.7941628247499466,0.7522628158330917,0.7576976113936358,0.7688023455833134,0.7539999932050705,0.42709463834762573,0.8219999969005585,0.996999999973923,0.9959999998100102,0.5020470917224884,0.9992431409773417,0.5833333432674408,0.46666663885116577,0.4835164546966553,0.48618781566619873,0.739920681476579,0.7754800326759269
48,0.5,rw_original,rw_original-d=512_l=8_h=4-0.5,d=512_l=8_h=4,78914048,789140480,373645618304778240,tab:purple,s,10.0,4.443213852246602,4.5371360524495445,4.351239980061848,4.12597624003087,4.128228723646749,4.123706556474194,4.193617354585294,4.272911814516771,4.133065609436657,4.4800328206529425,4.512673070790816,4.447071607940051,4.312218863789628,4.422227850192931,4.221046559403582,5.161304289644415,5.261912129142067,5.074928266351873,4.4556749019956445,4.526789824816646,4.38406129175303,5.391588918864727,5.482288229465484,5.3113785028457645,0.8304347842931747,0.7276119291782379,0.7333333194255829,0.7038834989070892,0.7159090936183929,0.7730375379323959,0.5331646014343608,0.7961165010929108,1.0,0.8765151500701904,0.965999998152256,0.7292452752590179,0.5114155113697052,0.7506999969482422,0.7586666643619537,0.71875,0.9190476164221764,1.0,0.9699325822293758,0.5632183849811554,0.49191784858703613,0.7195767164230347,0.3776758313179016,0.7567567527294159,0.5600000023841858,0.9743204303085804,0.5169366598129272,0.7433778047561646,0.7414857745170593,1.0,0.9130603522062302,0.7803379446268082,0.7509218901395798,0.7619355399357646,0.7686674485081121,0.7759999930858612,0.44613713026046753,0.5099999904632568,1.0,0.9989999999525025,0.4943705201148987,0.9988647114951164,0.46666663885116577,0.5,0.4725274443626404,0.4956590533256531,0.7302864983443605,0.744727097958436
87,32.0,c4_original,c4_original-d=96_l=8_h=4-32.0,d=96_l=8_h=4,10569312,6764359680,428967767628840960,tab:blue,^,640.0,5.351786935329438,5.507621243794759,5.203305473327637,4.4177652325641015,4.4201520753185335,4.415408159213638,4.456387112922435,4.511731827186227,4.4081429227063715,5.451512906113449,5.485364118303572,5.418166194993622,4.821269483101077,4.902173087267371,4.753185650585143,6.141356533223933,6.210992535677823,6.071816080266779,5.4245808673669575,5.534324516985924,5.3143053149342885,5.827374994754791,5.891329216957092,5.767465054988861,0.7739130407571793,0.7238805890083313,0.7156862616539001,0.6990291178226471,0.7142255902290344,0.8011945337057114,0.562774506482211,0.776699036359787,1.0,0.9590909108519554,0.9769999999552965,0.7308700084686279,0.5251141488552094,0.7481000125408173,0.75,0.78125,0.9238095209002495,1.0,0.9714088868349791,0.5632183849811554,0.5085189938545227,0.7407407462596893,0.61957186460495,0.7444717586040497,0.5600000023841858,0.9942377554252744,0.49690723419189453,0.7456682026386261,0.7441744804382324,0.9994638069532812,0.9472152143716812,0.7956989258527756,0.7536037564277649,0.7663179616394796,0.7683686004918918,0.7699999958276749,0.43634384870529175,1.0,0.9950000001117587,0.9929999997839332,0.5,0.9994323557475582,0.550000011920929,0.44999998807907104,0.476190447807312,0.49250197410583496,0.7509715755572772,0.7996524023234516
41,32.0,rpj,rpj-d=96_l=8_h=4-32.0,d=96_l=8_h=4,10569312,6764359680,428967767628840960,tab:orange,^,640.0,4.220440765221913,4.293768768310547,4.1460147412618,4.492098042798854,4.4944859737320435,4.489699492788151,4.480774274425934,4.5131420873575925,4.448678657236507,2.9494086995416757,2.976422682158801,2.921940065967793,4.61219606457687,4.652812294068376,4.571476832444106,5.374213077805259,5.4447699720209295,5.30065987326882,3.9271177300211293,4.036849272702942,3.81576278286147,5.681094765663147,5.743138384819031,5.6172688722610475,0.8173913061618805,0.7238805890083313,0.7294117510318756,0.6990291178226471,0.7095959484577179,0.7807167172431946,0.5617669197646054,0.7475728094577789,1.0,0.564393937587738,0.9929999997839332,0.7321278750896454,0.49771690368652344,0.7473999857902527,0.745333343744278,0.78125,0.9142857119441032,1.0,0.9610255397856236,0.5459770262241364,0.5028396546840668,0.7460317313671112,0.6100917458534241,0.740376740694046,0.5,0.9971188777126372,0.508100152015686,0.7458673715591431,0.7464648485183716,1.0,0.9351833909749985,0.7910906225442886,0.7593027204275131,0.7622783100395871,0.7688853680564647,0.7719999998807907,0.46517956256866455,0.9359999969601631,0.9989999999525025,0.9989999999525025,0.5015353262424469,0.998391674598679,0.5166666805744171,0.4333333373069763,0.5128205120563507,0.49250197410583496,0.7389551322006724,0.7712379917091525
